seed,scale_decision_tree,scale_logistic_regression,scale_random_forest,scale_svm,impute_rf,xgb_native,xgb_full,xgb_train
2143216821,0.0,0.0,0.0,0.0,0.010869565217391242,0.8586956521739131,0.8478260869565217,0.842391304347826
1097366086,0.0,0.0,0.0,0.0,0.0,0.8641304347826086,0.8586956521739131,0.8586956521739131
1261174774,-0.005434782608695676,0.0,0.005434782608695676,0.0,-0.005434782608695565,0.8913043478260869,0.8695652173913043,0.875
1256780936,-0.005434782608695676,0.0,0.0,0.005434782608695565,0.0,0.875,0.8913043478260869,0.8695652173913043
984341616,0.0,0.0,0.0,0.0,0.016304347826086918,0.8586956521739131,0.8532608695652174,0.8532608695652174
633002732,0.0,0.0,-0.005434782608695565,0.0,0.0,0.9293478260869565,0.8858695652173914,0.8804347826086957
675624864,0.0,0.0,0.0,0.0,-0.005434782608695676,0.8695652173913043,0.8641304347826086,0.8695652173913043
853675170,0.005434782608695676,0.0,0.0,0.0,0.0,0.8586956521739131,0.8532608695652174,0.8532608695652174
1597371038,0.0,0.0,0.0,0.0,0.010869565217391242,0.842391304347826,0.8315217391304348,0.842391304347826
108608871,0.0,0.0,-0.005434782608695676,0.0,-0.005434782608695676,0.8532608695652174,0.8478260869565217,0.8478260869565217
304074450,0.0,0.0,0.0,0.0,0.0,0.8641304347826086,0.8532608695652174,0.8695652173913043
1815338451,0.0,0.0,-0.005434782608695676,0.0,-0.005434782608695676,0.842391304347826,0.8586956521739131,0.8315217391304348
434253977,0.0,0.0,-0.005434782608695676,0.0,0.005434782608695676,0.8532608695652174,0.8260869565217391,0.8315217391304348
306440581,0.010869565217391242,0.0,0.005434782608695676,0.0,-0.005434782608695676,0.8152173913043478,0.842391304347826,0.8369565217391305
687705896,0.0,0.0,0.0,0.0,-0.005434782608695676,0.875,0.8532608695652174,0.8641304347826086
1321086270,0.0,0.0,0.0,0.0,0.005434782608695676,0.9130434782608695,0.8804347826086957,0.8858695652173914
581936868,0.0,0.0,0.0,0.0,0.005434782608695676,0.8369565217391305,0.8478260869565217,0.8478260869565217
297939276,0.0,0.0,0.0,0.005434782608695676,0.010869565217391242,0.8369565217391305,0.8260869565217391,0.8369565217391305
238526,0.0,0.0,0.005434782608695676,0.0,0.0,0.8478260869565217,0.8260869565217391,0.8260869565217391
347157393,0.005434782608695676,0.0,0.0,-0.005434782608695676,0.0,0.8695652173913043,0.8641304347826086,0.8641304347826086
1647701550,0.005434782608695676,0.0,0.0,0.0,-0.010869565217391242,0.8586956521739131,0.8369565217391305,0.842391304347826
1567054801,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8641304347826086,0.8695652173913043,0.8641304347826086
2136513437,-0.005434782608695565,0.0,0.0,0.0,0.005434782608695676,0.8478260869565217,0.8369565217391305,0.8315217391304348
1099845262,0.010869565217391353,0.0,0.0,-0.005434782608695676,0.0,0.8695652173913043,0.8478260869565217,0.8478260869565217
1658225597,0.0,0.0,0.0,0.0,0.005434782608695676,0.8478260869565217,0.8695652173913043,0.8532608695652174
1439335988,0.0,-0.005434782608695676,0.0,-0.005434782608695676,0.0,0.842391304347826,0.8369565217391305,0.8369565217391305
2126364432,0.005434782608695676,0.0,0.005434782608695676,0.0,0.0,0.7989130434782609,0.8206521739130435,0.8206521739130435
546285103,-0.005434782608695676,0.0,0.0,0.0,-0.010869565217391242,0.8695652173913043,0.8641304347826086,0.842391304347826
496394669,-0.005434782608695565,0.0,0.0,-0.005434782608695676,0.005434782608695565,0.8369565217391305,0.8369565217391305,0.8206521739130435
1683987321,0.005434782608695676,0.0,0.0,0.0,0.0,0.8315217391304348,0.8152173913043478,0.8152173913043478
452579148,0.005434782608695676,0.0,0.0,0.0,-0.005434782608695565,0.8641304347826086,0.8641304347826086,0.8586956521739131
71872520,-0.005434782608695676,0.0,0.005434782608695676,0.0,0.0,0.8695652173913043,0.8804347826086957,0.8804347826086957
371553838,0.005434782608695565,0.0,-0.005434782608695676,0.0,0.0,0.8369565217391305,0.8206521739130435,0.8152173913043478
892006468,0.0,0.0,0.005434782608695676,0.0,0.0,0.8369565217391305,0.8152173913043478,0.8043478260869565
84820627,0.0,0.0,0.0,0.0,-0.005434782608695676,0.842391304347826,0.8478260869565217,0.8532608695652174
582397270,0.0,0.0,0.005434782608695676,-0.005434782608695676,0.010869565217391242,0.8532608695652174,0.8586956521739131,0.8532608695652174
5656205,-0.005434782608695676,0.0,0.0,0.0,0.01630434782608703,0.8315217391304348,0.8369565217391305,0.8369565217391305
618971506,-0.005434782608695565,0.0,0.0,0.0,0.0,0.875,0.8804347826086957,0.8695652173913043
489927574,-0.005434782608695676,0.0,0.0,0.0,0.0,0.8369565217391305,0.842391304347826,0.842391304347826
1307906613,0.0,0.0,0.0,0.0,0.0,0.8369565217391305,0.8260869565217391,0.8260869565217391
278254142,0.0,0.0,-0.005434782608695565,0.0,0.0,0.8695652173913043,0.8478260869565217,0.8478260869565217
1474202240,0.0,0.0,0.005434782608695676,0.0,0.0,0.8586956521739131,0.8478260869565217,0.8478260869565217
1933292214,-0.005434782608695676,0.0,0.0,0.0,0.0,0.8858695652173914,0.875,0.8804347826086957
679495648,0.0,0.0,0.0,0.0,0.0,0.8532608695652174,0.8478260869565217,0.8478260869565217
804241044,0.0,0.0,0.0,0.0,0.0,0.8804347826086957,0.8641304347826086,0.8641304347826086
314255549,0.005434782608695676,0.0,0.0,0.0,-0.005434782608695676,0.8641304347826086,0.8804347826086957,0.8804347826086957
1364454086,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.8804347826086957,0.8804347826086957
1859522518,0.005434782608695676,0.0,0.005434782608695676,0.005434782608695565,-0.010869565217391353,0.8478260869565217,0.8641304347826086,0.8695652173913043
101592901,0.005434782608695676,0.0,0.0,0.005434782608695676,0.005434782608695676,0.8641304347826086,0.8586956521739131,0.8532608695652174
1307916091,0.0,0.0,0.0,0.0,0.005434782608695676,0.9184782608695652,0.8967391304347826,0.8804347826086957
1584233744,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.8369565217391305,0.8369565217391305
55896052,0.0,0.0,-0.005434782608695676,0.0,0.005434782608695676,0.8858695652173914,0.8804347826086957,0.8804347826086957
1138546631,-0.005434782608695676,0.0,-0.005434782608695676,0.0,0.005434782608695676,0.8532608695652174,0.842391304347826,0.8260869565217391
2008300354,0.0,0.0,0.0,0.0,0.0,0.8967391304347826,0.8858695652173914,0.8858695652173914
724868017,0.0,0.0,0.0,0.0,0.005434782608695565,0.8206521739130435,0.8478260869565217,0.8369565217391305
906881677,0.0,0.0,0.0,0.005434782608695676,-0.005434782608695676,0.8695652173913043,0.8695652173913043,0.8532608695652174
938550938,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.875,0.875
228723612,0.0,0.0,0.0,0.0,0.0,0.8532608695652174,0.8532608695652174,0.8641304347826086
1548991806,0.0,0.0,0.0,0.0,0.0,0.8804347826086957,0.875,0.875
2120635974,0.005434782608695676,0.0,0.005434782608695676,0.0,0.005434782608695676,0.8586956521739131,0.842391304347826,0.875
27437209,0.0,0.0,-0.005434782608695676,-0.005434782608695565,0.01630434782608703,0.8369565217391305,0.8478260869565217,0.8369565217391305
1116295151,-0.005434782608695676,0.0,0.0,0.0,0.0,0.8478260869565217,0.8913043478260869,0.8913043478260869
